,scores
240,0.006271796977642568
241,0.0009582059529302922
242,0.09320087043499593
243,0.00011194404567049008
244,0.00019510776191567365
245,-4.686406491980101e-05
246,0.012322441341415134
247,0.00034351287913494147
248,0.14743637943662088
249,0.02605613360050535
250,0.008257307314292427
251,0.16491047519597876
252,0.005613358305584564
253,0.1111841416557101
254,0.026541947980772054
255,0.032009514573614894
256,0.0006856488742889537
257,0.011281087807805552
258,0.002880538742883446
259,0.08898597591577698
260,0.006111934223264126
261,-0.0004189724652135101
262,0.005903237851522929
263,0.1918838486841268
264,0.019624195546733714
265,0.02657763325847428
266,0.012924482342854806
267,-0.0002072166839909801
268,0.00022867836426057148
269,0.013041923342720595
270,-4.600732549909519e-05
271,0.019199474615667244
272,0.061887098199206556
273,0.0015137713515619843
274,0.00020656555897837072
275,0.02001011305048743
276,0.22576688562170802
277,0.026541947980772054
278,0.001909923854726802
279,0.026541947980772054
280,0.00044740177342882635
281,0.00044740177342882635
282,0.0007489286019970972
283,0.13122462900902565
284,0.0011951642935814544
285,0.004391025443011411
286,0.0010617071611374893
287,0.0004543803113804783
288,0.0007108836085950647
289,4.783021953418664e-05
290,0.00031319561007331847
291,-0.00011521358912114535
292,0.0007044513282472107
293,-0.00034368411398340314
294,0.0010876310402913594
295,0.14130946822420984
296,0.19634052816920045
297,0.0003873197656025812
298,-0.00036585341414511243
299,-0.0022826374026061486
300,0.009988050984475914
301,0.0005406148940387481
302,0.002880538742883446
303,0.003729331049172556
304,5.5458683099220645e-05
305,0.004634057776978386
306,-9.430945477517628e-05
307,0.00788808240978722
308,0.5072480955373193
309,0.30946341879095407
310,0.4549063973308286
311,0.016162199566593146
312,0.002880538742883446
313,-0.00020264191602313103
314,0.002710240974372179
315,2.0187488432664206e-05
316,0.10264054380578173
317,0.0586160875174483
318,0.0536978159733314
319,0.0023942014001839718
320,0.0006338455848461643
321,0.0006338455848461643
322,-0.00088255409948483
323,0.06955669656603644
324,-0.0002821698728281438
325,-0.0005913435465851616
326,0.02305239431354181
327,0.023900250924930668
328,0.07686916237912207
329,0.2204067421223324
330,-0.0005913435465851616
331,0.00262614086053095
332,0.2876252565140419
333,0.11730286013878913
334,0.09669070935776145
335,0.09805339257434612
336,0.12969217956963308
337,0.10341825930462425
338,0.045520959113984946
339,-0.0005913435465851616
340,0.00029080232086004144
341,0.005984276154732168
342,0.04283483314824523
343,0.09424228872670144
344,0.021880938009599993
345,0.0017248183119411467
346,0.0011855120564162147
347,0.07064407510427188
348,0.03810702604322241
349,0.07064407510427188
350,7.255480642367343e-05
351,0.07064407510427188
352,0.016911041158547392
353,0.07064407510427188
354,0.024818647193154325
355,0.12801495132098353
356,0.00018404686652856065
357,0.07249361231683814
358,0.0035342067973591364
359,0.07703132563843106
360,0.0008311656536227665
361,0.00038336636053331165
362,0.08787255539982101
363,0.006752796307509099
364,0.020416834795228565
365,0.21752373462177083
366,0.004784017669494117
367,0.18901737149623937
368,0.08551641365888685
369,0.01017893774509785
370,0.0071705427793590185
371,0.003247979398906465
372,0.5732505490918047
373,0.021800068041484842
374,-0.002917812106349882
375,0.0020505872992254647
376,0.12114057900291467
377,-0.0016656108600519308
378,0.08787255539982101
379,0.0254803463222895
380,0.0008703123501064199
381,0.005869242808309214
382,0.001998885453442163
383,0.0021842549777029165
384,0.025612116400493674
385,0.016040834519416687
386,0.056880427318267535
387,0.00038346754615838975
388,0.0261602090693443
389,0.012936052999290746
390,0.023528712593611112
391,0.033400461978926335
392,0.003247979398906465
393,0.30441344404396586
394,0.00036806712531171605
395,0.0001187360246754095
396,0.0007281701679834612
397,-0.002223977481874348
398,0.051185979517059325
399,0.001115219233192965
400,0.08787255539982101
401,0.022614565089159665
402,0.017564803940697843
403,0.0009675162671467207
404,0.06791704812329856
405,0.0669594822633475
406,0.004256139701027807
407,0.270102812944687
408,0.033400461978926335
409,-4.600732549909519e-05
410,0.00036806712531171605
411,0.00023275564165366647
412,0.12804263107843192
413,0.23457275628539212
414,0.02205630224889572
415,0.033400461978926335
416,0.0053784689264444905
417,0.016474615166481108
418,0.000566771340329208
419,0.000616410245368455
420,0.0006366279091149567
421,0.1524099526825207
422,0.0006338455848461643
423,0.0005709195127071772
424,0.027826819301201833
425,0.0006454862588562285
426,0.25301738400514473
427,0.08787255539982101
428,0.016149517119262807
429,-4.686406491980101e-05
430,0.0005480848218404787
431,0.04370864434841364
432,0.0003293550336703393
433,0.0013608888855701062
434,0.014771743637039831
435,0.13570179835171173
