,date,decision_tree_score,cnn_score,lgbm_score,sgd_score,random_forest_score
82,2020-07-31,0.0,0.010201169,0.0010228585318099,-0.0125829678701115,0.0
83,2020-07-31,0.0,0.07930257,0.0016219490709953,0.0497845211372733,0.0
84,2020-07-31,0.0,0.003927742,-0.0002707264302081,-0.032402637066893,0.0
85,2020-07-31,0.2000000029802322,0.119571656,0.0089230562204421,0.0665407835165401,0.0
86,2020-07-31,0.2000000029802322,0.042414322,0.1851360424671294,0.1358670191823749,0.2000000067055225
87,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
88,2020-07-31,0.0,0.022918366,8.87865654456308e-05,0.0114377357434774,0.0
89,2020-07-31,0.0,0.007580778,0.0004591659740231,0.0110867741424944,0.0
90,2020-07-31,0.0,0.065132804,0.0008076453149878,0.0323627799220523,0.0
91,2020-07-31,0.2000000029802322,0.005717061,0.105093362151571,0.0698746855381324,0.1500000059604644
92,2020-07-31,0.2000000029802322,0.003938085,0.0874903765900212,0.0674608598021156,0.2000000067055225
93,2020-07-31,0.0,0.006970275,0.0007595151722831,-0.0050346172760372,0.0
94,2020-07-31,0.0,0.00792833,0.0003970087511829,0.0112627574702548,0.0
95,2020-07-31,0.2000000029802322,0.032131013,0.0753833726603018,0.0561878546432017,0.1250000037252903
96,2020-07-31,0.0,0.010851258,-0.0007347184519638,0.0060980587685976,0.0
97,2020-07-31,0.4000000059604645,0.17385672,0.3025202546347654,0.2627425988720545,0.1500000022351741
98,2020-07-31,0.0,0.006271917,-0.0015110071757639,0.0122503289821333,0.0
99,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
100,2020-07-31,0.0,0.016863845,0.0196395839408462,0.0587794820171322,0.050000000745058
101,2020-07-31,0.0,0.009713296,0.0029592453670687,0.0100101378633565,0.0
102,2020-07-31,0.0,0.103529096,0.1937198627692231,0.2961568548051737,0.2750000059604645
103,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
104,2020-07-31,0.0,0.01214666,0.0001423202653776,-0.0104108439923444,0.0
105,2020-07-31,0.0,0.08671171,0.0510121962225621,0.0942738754721595,0.0
106,2020-07-31,0.2000000029802322,0.014722927,0.1110750619697932,0.0790192447004722,0.1250000037252903
107,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
108,2020-07-31,0.0,0.0640097,0.0069297862593741,0.0603680157847932,0.0
109,2020-07-31,0.0,0.034871995,0.0007018006200005,0.0083407306577315,0.0
110,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
111,2020-07-31,0.0,0.050362617,0.0012455937114127,0.0117097000164967,0.0
112,2020-07-31,0.0,0.014034096,0.0017050954828207,0.0220756488677735,0.0
113,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
114,2020-07-31,0.0,0.06612874,0.0038377047368879,0.0402570091146579,0.0
115,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
116,2020-07-31,0.2000000029802322,0.022271207,0.1033017424323871,0.1242406453076267,0.1750000026077032
117,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
118,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
119,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
120,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
121,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
122,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
123,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
124,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
125,2020-07-31,0.0,0.011059345,0.000348275596995,-0.0153174986439449,0.0
126,2020-07-31,0.0,0.011059345,0.000348275596995,-0.0153174986439449,0.0
127,2020-07-31,0.0,0.027985578,-0.0001595914799163,0.0370349344498006,0.0
128,2020-07-31,0.0,0.00602459,0.0132699615688862,-0.0353865507062691,0.0
129,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
130,2020-07-31,0.0,0.027733209,0.0183147593089909,0.0273275996137629,0.0
131,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
132,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
133,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
134,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
135,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
136,2020-07-31,0.0,0.04622399,0.0018103100837973,0.0303497225016218,0.0
137,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
138,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
139,2020-07-31,0.0,0.033124242,0.0239591764374166,0.0185602362627781,0.0
140,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
141,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
142,2020-07-31,0.0,0.004603098,-0.0001957731874685,0.0248659294386768,0.0
143,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
144,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
145,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
146,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
147,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
148,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
149,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
150,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
151,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
152,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
153,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
154,2020-07-31,0.0,0.01180444,0.0002365376618272,0.0343782901644991,0.0
155,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
156,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
157,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
158,2020-07-31,0.0,0.030490253,-0.0002931979587457,0.0061738847231215,0.0
159,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
160,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
161,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
162,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
163,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
164,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
165,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
166,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
167,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
168,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
169,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
170,2020-07-31,0.0,0.002344261,0.00424276016855,0.007074923053654,0.0
171,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
172,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
173,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
174,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
175,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
176,2020-07-31,0.0,0.036904573,0.0072453370182771,0.0577885246482031,0.0
177,2020-04-19,0.2000000029802322,0.06664849,0.076869162379122,0.0801670657886934,0.1500000022351741
178,2020-04-19,0.4000000059604645,0.12850235,0.2204067421223324,0.2197804401177433,0.3250000104308128
179,2020-04-19,0.0,0.0040158,-0.0005913435465851,0.1291156710648226,0.050000000745058
180,2020-04-19,0.0,0.026343107,0.0026261408605309,0.0258040793561267,0.0
181,2020-04-19,0.6000000238418579,0.048944894,0.2876252565140419,0.3667690490674448,0.5000000186264515
182,2020-04-19,0.0,0.019642493,0.1173028601387891,0.1642958789282739,0.2749999947845936
183,2020-04-19,0.0,0.019984905,0.0966907093577614,0.1343060909128963,0.2500000037252903
184,2020-04-19,0.0,0.020943189,0.0980533925743461,0.1288093708738708,0.1750000026077032
185,2020-04-19,0.0,0.02904305,0.129692179569633,0.1235892965404657,0.050000000745058
186,2020-04-19,0.0,0.0230175,0.1034182593046242,0.1052696817112751,0.050000000745058
187,2020-04-19,0.0,0.011808852,0.0455209591139849,0.054245298602655,0.0
188,2020-04-19,0.0,0.0040158,-0.0005913435465851,0.1291156710648226,0.050000000745058
189,2020-04-19,0.0,0.057034124,0.00029080232086,0.0207149435302652,0.0
190,2020-04-19,0.0,0.04390845,0.0059842761547321,0.0654356383718736,0.0
191,2020-04-19,0.0,0.10582234,0.0428348331482452,0.1132776223898821,0.075000001117587
192,2020-04-19,0.4000000059604645,0.24838129,0.0942422887267014,0.1931030782367055,0.2000000029802322
193,2020-04-19,0.0,0.006272988,0.0218809380095999,0.0356177426334444,0.0
194,2020-04-19,0.0,0.008052792,0.0017248183119411,0.0341790478591359,0.0
195,2020-04-19,0.0,0.014994473,0.0011855120564162,0.0150541152206299,0.0
196,2020-04-19,0.0,0.013609443,-0.0015547186124525,0.0195080085910103,0.0
197,2020-04-19,0.0,0.039355896,0.0009243541499875,0.0617380087306577,0.0
198,2020-04-19,0.0,0.001741823,-5.018444322250962e-05,0.0244231803258125,0.0
199,2020-04-19,0.0,0.047899853,0.0231805896415454,0.0858360731880751,0.050000000745058
200,2020-04-19,0.0,0.0604719,0.2828653420603364,0.3175017900484278,0.3500000089406967
201,2020-04-19,0.0,0.03359347,0.0337701765836034,0.068825130827851,0.0
202,2020-04-19,0.2000000029802322,0.031798765,0.0180731656660559,0.0611131311363579,0.0
203,2020-04-19,0.0,0.03291042,0.1366845121331048,0.1358333469033709,0.2500000037252903
204,2020-04-19,0.0,0.04143721,0.002800670549351,0.0042512132986767,0.0
205,2020-04-19,0.0,0.033085894,0.0380007086124428,0.1030894287866468,0.1000000014901161
206,2020-04-19,0.0,0.006198396,0.0021672748585629,0.0217633004325944,0.1500000059604644
207,2020-04-19,0.0,0.005077553,-9.665401659585333e-05,0.044664053458347,0.0
208,2020-04-19,0.0,0.0040158,-0.0005913435465851,0.1291156710648226,0.050000000745058
209,2020-04-19,0.0,0.005054945,0.0002617495435586,0.0208530756394549,0.0
210,2020-04-19,0.0,0.005541015,7.014926016055646e-05,-0.0427535854133272,0.0
211,2020-04-19,0.0,0.011995472,0.0092749917096577,0.0474433336807342,0.1000000014901161
212,2020-04-19,0.0,0.036119137,0.0002130074241318,0.0081827636364006,0.0
213,2020-04-19,0.0,0.058008164,0.008433761277477,0.0125422010222774,0.0
214,2020-04-19,0.2000000029802322,0.046756826,0.1318427425706631,0.1766432613430407,0.2250000052154064
215,2020-04-19,0.0,0.10405696,0.0339109285261131,0.142052520266855,0.0
216,2020-04-19,0.0,0.037118666,0.00425209166029,0.0142172096523603,0.0
217,2020-04-19,0.0,0.026610073,0.0017519496771594,0.0473227886525939,0.0
218,2020-04-19,0.0,0.003700364,-4.600732549909519e-05,0.0124010288442161,0.0
219,2020-04-19,0.0,0.016085243,0.0033872316989032,0.0263776791254021,0.0
220,2020-04-19,0.0,0.012539683,0.0028805387428834,-0.005973642128492,0.0
221,2020-04-19,0.0,0.005342747,0.034693875290085,0.0311244130192602,0.1250000018626451
222,2020-04-19,0.0,0.02013735,0.0484015470562593,0.0573937634109682,0.1000000014901161
223,2020-04-19,0.0,0.008662643,-0.00084448495242,0.0083604543973429,0.0
224,2020-04-19,0.2000000029802322,0.0561277,0.3079305150414261,0.3252249833635973,0.3500000014901161
225,2020-04-19,0.0,0.047537435,0.000514396529827,0.0210480354498996,0.0
226,2020-04-19,0.2000000029802322,0.05253938,0.1630238301647084,0.1505749196477032,0.1000000014901161
227,2020-04-19,0.0,0.02072554,0.045589913016855,0.1121815939067163,0.050000000745058
228,2020-04-19,0.0,0.045329772,0.0037949743112813,0.0336125613121636,0.0
229,2020-04-19,0.0,0.08117089,0.0028029376181675,0.0676086851936692,0.0
230,2020-04-19,0.0,0.003232001,0.0002290802779693,-0.0302644747594912,0.0
231,2020-04-19,0.0,0.01785347,0.0518264045772012,0.0441985632307337,0.1000000014901161
232,2020-04-19,0.0,0.0040158,-0.0005913435465851,0.1291156710648226,0.050000000745058
233,2020-04-19,0.0,0.02013735,0.0484015470562593,0.0573937634109682,0.1000000014901161
234,2020-04-19,0.0,0.003033262,8.297993458400802e-05,0.0007874232207231,0.0
235,2020-04-19,0.0,0.020786244,0.0247958162215949,0.023053728726134,0.0
236,2020-04-19,0.0,0.015186902,0.0007436907988937,0.0030807220459735,0.0
237,2020-04-19,0.0,0.02013735,0.0484015470562593,0.0573937634109682,0.1000000014901161
238,2020-04-19,0.0,0.006198396,0.0021672748585629,0.0217633004325944,0.1500000059604644
239,2020-04-19,0.0,0.026048481,-0.0014021580705696,-0.0178646060538552,0.0
240,2020-04-19,0.0,0.0263278,0.0062717969776425,0.0379933343330538,0.0
241,2020-04-19,0.0,0.009180815,0.0009582059529302,0.0615795888951038,0.0
242,2020-04-19,0.0,0.023608591,0.0932008704349959,0.1421088797863888,0.1500000022351741
243,2020-04-19,0.0,0.004930295,0.0001119440456704,-0.0015012720332015,0.0
244,2020-04-19,0.0,0.009893995,0.0001951077619156,-0.0117521208177285,0.0
245,2020-04-19,0.0,0.002076092,-4.686406491980101e-05,-0.0029156494116975,0.0
246,2020-04-19,0.0,0.030108418,0.0123224413414151,0.0224210146771119,0.0
247,2020-04-19,0.0,0.024865188,0.0003435128791349,0.0023104584293776,0.0
248,2020-04-19,0.0,0.03190834,0.1474363794366208,0.1401322957945673,0.050000000745058
249,2020-04-19,0.0,0.015947653,0.0260561336005053,0.0455029928508364,0.050000000745058
250,2020-04-19,0.0,0.008400945,0.0082573073142924,0.028890330572079,0.0
251,2020-04-19,0.0,0.05073132,0.1649104751959787,0.1117854766113325,0.1000000014901161
252,2020-04-19,0.0,0.00738475,0.0056133583055845,0.003007330290133,0.0
253,2020-04-19,0.0,0.048402157,0.1111841416557101,0.1187234400929678,0.1000000014901161
254,2020-04-19,0.0,0.04938776,0.026541947980772,0.0310072509594763,0.1000000014901161
255,2020-04-19,0.0,0.03107843,0.0320095145736148,0.1021276829285351,0.0
256,2020-04-19,0.0,0.006145229,0.0006856488742889,-0.0066181256136792,0.0
257,2020-04-19,0.0,0.05489722,0.0112810878078055,0.0399038299681895,0.0
258,2020-04-19,0.0,0.012539683,0.0028805387428834,-0.005973642128492,0.0
259,2020-04-19,0.0,0.06502045,0.0889859759157769,0.1175218133249299,0.050000000745058
260,2020-04-19,0.0,0.017647728,0.0061119342232641,0.0699014696634214,0.050000000745058
261,2020-04-19,0.0,0.011162614,-0.0004189724652135,-0.030696082375679,0.0
262,2020-04-19,0.0,0.016622482,0.0059032378515229,0.0742438312928916,0.050000000745058
263,2020-04-19,0.0,0.05020047,0.1918838486841268,0.2072955422133339,0.1500000022351741
264,2020-04-19,0.0,0.02335192,0.0196241955467337,0.0176945459878721,0.0
265,2020-04-19,0.0,0.036923222,0.0265776332584742,0.0808349186022343,0.050000000745058
266,2020-04-19,0.0,0.007606586,0.0129244823428548,-0.0076541118710959,0.0
267,2020-04-19,0.0,0.003135379,-0.0002072166839909,-0.0250186021578265,0.0
268,2020-04-19,0.0,0.007874684,0.0002286783642605,-0.0409822818549777,0.0
269,2020-04-19,0.0,0.003570414,0.0130419233427205,-0.0155105530380986,0.0
270,2020-04-19,0.0,0.005799961,-4.600732549909519e-05,0.0097540846176856,0.0
271,2020-04-19,0.0,0.019224767,0.0191994746156672,0.0279776475060321,0.0
272,2020-04-19,0.1000000014901161,0.017080754,0.0618870981992065,0.0603761670055236,0.1500000022351741
273,2020-04-19,0.0,0.006700581,0.0015137713515619,0.0054449496140262,0.0
274,2020-04-19,0.0,0.003086485,0.0002065655589783,0.0113962105810954,0.0
275,2020-04-19,0.0,0.007726204,0.0200101130504874,0.0085268188682494,0.0
276,2020-04-19,0.6000000238418579,0.07350493,0.225766885621708,0.2376474280129346,0.3000000044703483
277,2020-04-19,0.0,0.04938776,0.026541947980772,0.0310072509594763,0.1000000014901161
278,2020-04-19,0.0,0.05704599,0.0019099238547268,0.0075323139382511,0.0
279,2020-04-19,0.0,0.04938776,0.026541947980772,0.0310072509594763,0.1000000014901161
280,2020-04-19,0.0,0.003635398,0.0004474017734288,0.0282092530881567,0.050000000745058
281,2020-04-19,0.0,0.003635398,0.0004474017734288,0.0282092530881567,0.050000000745058
282,2020-04-19,0.0,0.015031294,0.000748928601997,0.0046520972432357,0.0
283,2020-04-19,0.699999988079071,0.01978094,0.1312246290090256,0.1206987545194582,0.050000000745058
284,2020-04-19,0.0,0.006304212,0.0011951642935814,0.0107215880612115,0.0
285,2020-04-19,0.0,0.014229266,0.0043910254430114,0.0170686755551112,0.0
286,2020-04-19,0.0,0.00577456,0.0010617071611374,0.0316468378730126,0.0
287,2020-04-19,0.0,0.015020371,0.0004543803113804,0.0136979467568324,0.0
288,2020-04-19,0.0,0.029572949,0.000710883608595,0.0045192613009951,0.0
289,2020-04-19,0.0,0.014487081,4.783021953418664e-05,0.0016750331494009,0.0
290,2020-04-19,0.0,0.008807404,0.0003131956100733,0.0432962510986331,0.0
291,2020-04-19,0.0,0.030779744,-0.0001152135891211,0.0362372508352846,0.0
292,2020-04-19,0.0,0.004452202,0.0007044513282472,0.0270435389866178,0.0
293,2020-04-19,0.0,0.005429899,-0.0003436841139834,0.017287389756456,0.0
294,2020-04-19,0.2000000029802322,0.08336767,0.0010876310402913,0.0713095261025416,0.0
295,2020-04-19,0.0,0.03575633,0.1413094682242098,0.0782098373167154,0.1000000014901161
296,2020-04-19,0.3000000119209289,0.029703077,0.1963405281692004,0.1896570772152326,0.1000000014901161
297,2020-04-19,0.0,0.004123176,0.0003873197656025,0.0105928014853409,0.0
298,2020-04-19,0.0,0.007867121,-0.0003658534141451,0.0274795910575169,0.0
299,2020-04-19,0.0,0.03793217,-0.0022826374026061,-0.0277704786426413,0.0
300,2020-04-19,0.0,0.013290811,0.0099880509844759,-0.0119431550838443,0.0
301,2020-04-19,0.0,0.038537685,0.0005406148940387,0.0398741126218479,0.1000000014901161
302,2020-04-19,0.0,0.012539683,0.0028805387428834,-0.005973642128492,0.0
303,2020-04-19,0.0,0.01755071,0.0037293310491725,0.0341105989767331,0.0
304,2020-04-19,0.0,0.003453131,5.5458683099220645e-05,0.0323102119008621,0.0
305,2020-04-19,0.0,0.003586343,0.0046340577769783,0.0088143964115724,0.1000000014901161
306,2020-04-19,0.0,0.019158594,-9.430945477517628e-05,0.0243672196345068,0.0
307,2020-04-19,0.0,0.0064408,0.0078880824097872,0.0299637212414801,0.1500000059604644
308,2020-04-19,0.699999988079071,0.38705668,0.5072480955373193,0.4222068596003626,0.5249999985098839
309,2020-04-19,0.4000000059604645,0.21206252,0.309463418790954,0.3047663988816773,0.2250000052154064
310,2020-04-19,0.4000000059604645,0.18706603,0.4549063973308286,0.439760081234274,0.4249999970197677
311,2020-04-19,0.0,0.03458854,0.0161621995665931,0.0585949927028444,0.050000000745058
312,2020-04-19,0.0,0.012539683,0.0028805387428834,-0.005973642128492,0.0
313,2020-04-19,0.0,0.022981128,-0.0002026419160231,0.0224337898123383,0.0
314,2020-04-19,0.0,0.015159427,0.0027102409743721,0.0058779752839983,0.0
315,2020-04-19,0.0,0.003062471,2.018748843266421e-05,-0.0017148745805013,0.0
316,2020-04-19,0.0,0.07494632,0.1026405438057817,0.1331132652193529,0.025000000372529
317,2020-04-19,0.0,0.1290831,0.0586160875174483,0.1088666818194603,0.1500000059604644
318,2020-04-19,0.0,0.11255445,0.0536978159733314,0.0915504971951713,0.050000000745058
319,2020-04-19,0.0,0.04064714,0.0023942014001839,0.0692715070082439,0.0
320,2020-04-19,0.0,0.006612927,0.0006338455848461,0.0173664484291197,0.0
321,2020-04-19,0.0,0.004895289,0.0006338455848461,0.0221958360246476,0.0
322,2020-04-19,0.0,0.00265837,-0.0008825540994848,0.0067157630739647,0.0
